ID	ZT_0_REP_1	ZT_0_REP_2	ZT_0_REP_3	ZT_4_REP_1	ZT_4_REP_2	ZT_4_REP_3	ZT_8_REP_1	ZT_8_REP_2	ZT_8_REP_3	ZT_12_REP_1	ZT_12_REP_2	ZT_12_REP_3	ZT_16_REP_1	ZT_16_REP_2	ZT_16_REP_3	ZT_20_REP_1	ZT_20_REP_2	ZT_20_REP_3
Cep170b	41.6634	41.924	41.1685	45.8772	33.4907	41.1628	40.3026	45.2875	47.5431	44.4971	42.2091	37.4503	41.8399	46.9841	44.9814	46.1035	45.7841	43.9368
Cep19	25.7863	25.2899	23.6745	23.8916	30.3345	25.3412	25.2705	25.6035	21.5358	25.2611	22.9257	24.5624	25.3318	27.1055	27.8416	23.4888	22.9754	25.3483
Cep192	0.783322	1.24431	1.2968	1.07531	0.882825	1.15635	1.12472	0.904997	0.863039	0.846917	1.27774	1.17307	1.01165	0.977801	1.07644	1.10605	1.13943	1.18472
Cep250	4.45854	6.19399	7.2247	5.68825	6.53327	6.70557	5.39456	5.42073	5.50119	5.12881	6.61253	6.07509	5.17123	5.54661	5.93933	6.27364	5.96868	6.20085
Cep290	2.13271	1.92886	2.31466	2.50918	1.5532	2.16878	2.00813	1.8441	1.90976	1.76244	2.75385	2.37003	2.25967	2.85558	2.18908	2.21072	2.75064	2.41959
Cep295	1.76936	1.93953	2.43318	1.97483	1.67317	2.16268	2.3921	2.16153	2.23063	1.72401	2.53705	2.77083	2.28628	2.33803	2.01212	2.33019	2.27818	2.38484
Cep350	4.57803	4.98112	6.42515	5.33738	3.14112	4.66064	5.06041	4.65226	5.3878	4.04108	6.46272	5.68624	5.81935	5.75555	5.56955	5.90393	6.47312	6.22107
Cep41	3.60352	3.82469	3.2204	3.8119	4.07261	3.83412	3.21275	2.82129	2.79999	2.65112	3.12522	2.96227	3.35186	4.15002	3.49332	3.54899	4.17572	3.09418
Cep44	3.67993	4.05725	3.70115	3.14137	4.33803	3.86713	3.0855	3.54515	3.48867	3.3289	3.33204	3.6153	3.28805	3.14202	3.53429	3.45858	3.6812	3.71769
Cep55	0.0841842	0.105094	0.0504621	0.0187509	0.105565	0.0526157	0.051379	0.0415511	0.0113414	0.0594176	0.0848257	0.0495712	0.0679516	0.0381355	0.0611424	0.0654245	0.0446798	0.0849988
Cep57	5.43417	6.42554	5.60545	6.64891	7.21963	6.811	7.05482	6.05571	6.51102	6.57815	6.07907	7.23356	5.29284	6.21617	5.57809	5.05281	6.34593	6.32909
Cep57l1	1.31534	1.48785	1.59137	1.68348	1.81756	1.51887	1.11707	1.2434	1.1089	1.20804	1.45313	1.54523	1.54436	1.45602	1.71901	1.33627	1.28197	1.93521
Cep63	9.56073	11.5413	9.58227	10.4635	12.3399	11.0992	9.61979	9.39803	8.16881	10.0999	9.8853	9.95243	8.65209	9.8967	9.26907	10.0175	9.82568	9.07388
Cep68	5.05734	5.49217	6.10915	5.25027	4.4066	5.50922	5.17163	5.49012	5.38657	4.98114	5.72493	6.07508	5.65621	5.78132	5.65904	5.44002	5.94362	5.38242
Cep70	2.89816	5.06411	5.08761	3.75274	4.59794	5.89988	4.70736	3.42547	3.74841	3.36012	5.25995	4.88458	3.67163	3.91411	3.50418	4.19808	4.14279	4.32643
Cep72	0.280804	0.310002	0.238076	0.303799	0.402424	0.396378	0.306852	0.438234	0.317068	0.286908	0.401755	0.304455	0.228201	0.251987	0.227532	0.409963	0.288605	0.354026
Cep76	1.54175	1.37986	1.40493	1.44937	1.03516	1.46546	1.13804	1.63939	1.42621	1.4052	1.69472	1.62032	1.47264	1.7466	1.39561	1.33775	1.35304	1.31834
Cep78	2.38743	3.28919	3.42	2.22302	3.34822	3.55043	2.67532	2.52675	2.25683	2.70161	2.96848	3.02676	2.50024	2.86512	2.53396	2.84334	2.86656	2.88034
Cep83	5.14361	7.49012	5.3993	5.32456	5.30145	5.92323	5.4977	5.16215	5.53498	5.46884	5.56938	6.85363	6.51666	5.72959	5.82945	5.45001	5.64066	5.60766
Cep83os	4.93674	4.84951	5.58194	5.55652	5.05443	5.70368	5.47531	6.14486	5.34603	4.68642	5.66361	6.03591	4.98423	6.24808	5.07501	4.9828	5.41967	5.45595
Cep85	1.85226	2.27686	2.1931	1.82314	2.19713	2.40027	1.69876	2.09531	1.76708	1.80906	2.04521	2.76113	2.18204	1.75072	1.8647	2.20771	1.79343	2.16222
Cep85l	2.73031	2.54238	3.14628	3.22979	1.10012	2.25991	3.34172	2.6588	3.87729	1.88018	3.42705	2.65783	3.50572	3.22915	3.07787	3.27064	4.18405	3.419
Cep89	5.43746	6.18418	5.56847	4.15252	5.87683	5.65253	5.13906	4.17139	4.42683	5.19196	5.35791	4.32247	4.09341	4.91933	5.42409	5.23767	4.93347	4.92363
Cep95	2.5098	3.1391	3.01402	1.92958	2.57414	2.62443	2.24651	2.66382	2.0677	1.96478	2.49373	2.71258	2.32989	2.18069	2.27289	2.13307	2.6448	2.47246
Cep97	2.6328	3.07824	4.44694	3.08132	2.29257	3.28127	3.22867	3.36625	3.31953	2.72754	3.76974	3.60039	3.48077	2.96074	3.3146	3.18907	3.0262	3.79049
Cept1	16.5125	16.9723	16.3135	17.8205	17.9451	17.3187	16.4335	16.1841	14.9654	17.3473	16.8725	14.6756	17.5592	17.8729	17.5576	14.8928	16.7721	16.0344
Cer1	0.0	0.0	0.0	0.0266337	0.0	0.0	0.0291908	0.0	0.0161096	0.0	0.0	0.0	0.013788	0.0216666	0.0	0.0132825	0.0105769	0.0
Cercam	2.39351	3.90644	3.34083	3.01975	4.49064	4.5613	3.45241	3.75156	3.21979	2.9258	3.84942	3.06269	2.66518	2.69495	3.17119	3.61476	2.93501	2.90246
Cerk	10.5726	12.0306	12.4336	11.2624	11.1613	11.3995	11.2103	15.328	11.1792	13.2264	11.2504	14.3608	13.0917	13.2421	13.0586	13.9058	10.3639	11.378
Cerkl	0.339991	0.104715	0.19393	0.210727	0.26363	0.263971	0.288699	0.280171	0.286785	0.20032	0.249149	0.0928475	0.177273	0.20357	0.294479	0.170775	0.209213	0.238803
Cers1	29.5352	32.7936	20.2674	23.4301	30.1438	29.124	27.7415	17.7313	28.5421	30.0838	25.5718	26.9345	32.1026	31.6643	32.1931	26.8761	29.1544	21.1197
Cers2	29.6579	31.8268	31.3297	27.7675	33.8346	35.7449	30.5943	34.4969	28.3063	31.0887	32.3452	27.9603	28.481	25.0407	28.9921	29.3397	25.8018	33.3034
Cers3	0.0978134	0.0872179	0.0352535	0.113964	0.159347	0.118237	0.102863	0.101013	0.113534	0.123205	0.104761	0.0827035	0.0624681	0.0708956	0.131153	0.140416	0.106489	0.067528
Cers4	10.9167	15.4494	15.6175	13.8881	14.3585	16.2949	14.2266	12.5189	12.5648	11.7266	15.7525	12.228	12.6156	14.6884	13.3175	14.3227	16.0638	13.6454
Cers5	13.4941	16.348	15.3504	14.8217	17.7204	17.0063	15.6982	16.6126	13.7765	15.5403	16.9532	14.3791	15.0762	15.4129	14.6634	12.6021	14.0582	14.6334
Cers6	4.52633	4.84761	6.22975	6.38346	3.8936	5.40758	5.18269	4.51673	4.81226	3.86489	6.52573	6.30115	6.11572	8.24187	6.1614	6.00083	6.77605	6.59024
Ces1a	0.0129414	0.00833412	0.0	0.0	0.0	0.00924397	0.0	0.0	0.0	0.0219218	0.00948363	0.0203214	0.0119383	0.0	0.021484	0.0230013	0.0	0.0
Ces1b	1.92411	0.189016	0.012224	0.354486	0.0	0.0	0.0	0.0103017	0.0140599	0.0	0.238984	0.0	0.0120337	0.00945492	0.00541391	0.0637589	0.0	0.0
Ces1c	35.5246	1.73334	0.223905	7.4072	0.0783326	0.120475	0.0137251	0.399589	0.28783	0.158723	2.15781	0.209668	0.259315	0.122247	0.670825	0.281035	0.20887	0.0252288
Ces1d	10.6254	2.2501	1.08732	2.6368	0.784726	0.903313	0.725673	0.555977	0.44966	0.706699	1.79614	0.522036	2.54968	1.0489	1.30942	0.984803	1.45769	1.2988
Ces1e	2.66642	0.10287	0.0115145	0.788248	0.0	0.0263309	0.011999	0.048519	0.0397314	0.0	0.166584	0.0192947	0.113352	0.0178123	0.112193	0.0218393	0.00869537	0.0
Ces1f	6.79449	0.328601	0.0754979	1.06478	0.0149672	0.0	0.0131124	0.0742298	0.0	0.0379097	0.413284	0.052713	0.0371611	0.00973257	0.0891663	0.0715977	0.104525	0.0241027
Ces1g	2.16888	0.283601	0.0206337	0.922062	0.0	0.00786407	0.0	0.0521669	0.0237326	0.0310824	0.177495	0.0432196	0.0203124	0.0159596	0.164493	0.0195678	0.0233728	0.0197619
Ces2a	10.481	0.455079	0.0129615	1.98867	0.0308376	0.00987998	0.0405251	0.195847	0.0447294	0.0468666	0.640844	0.0217213	0.102092	0.0601604	0.0975078	0.0368797	0.0587368	0.0372458
Ces2b	0.00452915	0.0	0.0	0.0	0.0151451	0.0	0.0265366	0.0	0.0146448	0.0153441	0.0132761	0.0320037	0.0	0.0	0.0451131	0.0	0.0192304	0.0
Ces2c	0.427329	0.0460986	0.0	0.365275	0.0	0.0	0.00635468	0.035974	0.0210418	0.00734887	0.0460985	0.00510926	0.0180094	0.0188668	0.00540158	0.00578307	0.00921015	0.0
Ces2d-ps	0.259017	0.0210257	0.0	0.226897	0.0	0.0	0.00637646	0.0360973	0.0211139	0.00737406	0.00797525	0.00512677	0.0060237	0.0	0.0054201	0.00580288	0.00924172	0.0
Ces2e	1.26228	0.131265	0.0119377	0.510772	0.0425996	0.0	0.0248802	0.0217829	0.0	0.00719311	0.0746851	0.0	0.0	0.00923344	0.031723	0.0	0.00901493	0.0
Ces2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ces2g	0.475118	0.0834464	0.0647598	0.146236	0.057773	0.0678747	0.0590491	0.10233	0.0837965	0.126819	0.113947	0.122082	0.095627	0.0313061	0.0501927	0.0153536	0.0550175	0.0310118
Ces2h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ces3a	22.9516	1.60059	0.198305	6.37765	0.0624391	0.028892	0.0526647	0.37268	0.174388	0.108948	1.546	0.0733027	0.114833	0.0488626	0.805839	0.156088	0.167378	0.0242008
Ces3b	6.34634	0.393389	0.0377476	1.83069	0.0206332	0.0264447	0.0	0.0742285	0.0434167	0.0113721	0.461234	0.0532903	0.0247727	0.0389292	0.200732	0.0	0.0570124	0.0361527
Ces4a	0.030887	0.0	0.00964785	0.0	0.011476	0.00735412	0.0100538	0.0243921	0.0	0.00581337	0.0	0.00808341	0.0	0.0	0.0	0.0	0.0218572	0.0
Ces5a	0.394505	0.376705	0.318692	0.375732	0.470058	0.592736	0.464942	0.365264	0.439866	0.368697	0.528352	0.36314	0.288631	0.414119	0.338751	0.386853	0.433199	0.573828
Cetn1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cetn2	39.2373	34.916	32.7198	35.0638	37.6633	33.1258	34.9679	31.5243	32.5468	35.6788	32.3327	28.8153	32.2103	31.5539	33.9333	28.755	34.5293	37.6597
Cetn3	48.5432	46.0092	44.927	49.5345	55.8907	52.052	59.7277	55.9023	57.245	66.7988	51.6019	45.7801	44.6488	47.1263	51.1251	45.6512	45.223	48.2569
Cetn4	12.6106	9.54707	8.47698	9.93646	10.6852	11.4959	11.998	10.556	8.73143	11.3135	11.6158	7.82324	8.91791	10.3733	10.1761	8.32703	11.5037	8.82165
Cfap126	9.26574	6.84506	3.57218	6.34656	5.76878	8.68549	7.7982	6.39444	4.07868	6.47302	6.19872	3.58279	3.92725	4.23522	3.99564	2.96728	7.50207	5.29421
Cfap20	23.0814	24.5286	17.9055	21.6194	33.0311	24.8663	22.8489	23.7864	18.7493	21.9838	22.7693	20.7937	20.8634	22.9189	23.1063	20.4179	20.7312	21.7208
Cfap221	0.5371	0.486803	0.298255	0.319026	0.277164	0.433379	0.33023	0.212079	0.128643	0.280805	0.306128	0.132755	0.229383	0.302783	0.115583	0.167941	0.394157	0.410628
Cfap36	60.6698	54.6742	51.1966	56.3239	63.0558	57.3785	59.6364	55.9848	54.0161	60.1709	55.7086	52.8516	57.6568	55.7321	58.4963	55.1401	55.0304	55.0297
Cfap43	1.51899	1.45577	1.21047	1.09407	1.16875	1.60615	1.39766	1.21532	1.08717	1.02427	1.86984	1.07992	0.849579	1.05474	0.976241	1.0133	1.87617	1.40622
Cfap44	1.69035	1.52769	1.69161	1.23425	0.824056	1.67396	1.5455	1.16202	1.24166	0.816645	1.6595	1.13272	1.06272	1.04309	1.07837	1.26934	2.09521	1.59437
Cfap45	4.33211	3.81429	2.88826	3.08782	3.38804	4.68726	3.38428	2.49016	2.06671	2.83106	3.20585	1.14862	3.02672	2.90315	2.57016	2.43612	4.38234	3.39087
Cfap46	2.02013	2.05353	2.20094	1.70058	1.69118	2.27976	1.98941	1.64272	1.56139	1.08096	2.41634	1.28994	1.21776	1.48077	1.48944	2.00344	2.63263	2.06435
Cfap52	3.05813	2.86526	1.63755	1.98719	2.01192	2.7921	2.50355	2.04282	1.22675	2.01887	2.21576	1.11928	1.65448	2.07489	1.64137	1.28732	3.14851	2.07396
Cfap53	1.094	0.717123	0.334826	0.333125	0.464276	0.510802	0.65757	0.438246	0.340676	0.548054	0.691285	0.323692	0.342652	0.527918	0.386492	0.387877	0.77874	0.66358
Cfap57	1.192	0.92756	0.517777	0.80759	0.84425	0.940132	0.666876	0.656983	0.608923	0.66955	0.891712	0.502058	0.49826	0.661477	0.489558	0.518615	1.0588	0.924939
Cfap58	0.496287	0.333703	0.259887	0.20158	0.195241	0.370134	0.41336	0.288182	0.180924	0.243136	0.262067	0.206285	0.181781	0.296233	0.187798	0.227004	0.273728	0.307858
Cfap61	0.881523	0.480354	0.571886	0.573953	0.359021	0.629667	0.927033	0.535506	0.328888	0.459458	0.68326	0.452533	0.547343	0.614358	0.703566	0.587538	0.86374	0.669441
Cfap69	2.75173	4.11706	3.73013	2.75397	3.04199	3.72646	3.05519	2.91136	2.68146	2.69032	3.69048	3.21406	2.64276	2.88515	2.99746	3.22925	4.34801	3.74169
Cfap70	1.44873	1.41259	1.04857	0.997591	1.00002	1.37615	1.20565	0.868232	0.564521	0.793444	1.08095	0.652959	0.578885	1.06634	0.735435	0.863663	1.68665	1.04881
Cfap74	4.99482	4.78554	4.38361	4.46258	4.40564	4.8482	4.4348	5.74901	4.86197	4.48296	5.22284	4.11409	4.01902	3.9692	3.87639	4.16625	4.58671	4.46704
Cfap97	8.34302	7.56223	7.5149	9.62604	8.09935	9.13795	8.1315	8.09655	7.79747	7.34625	9.06002	7.87457	8.74339	10.6679	9.0075	8.1165	9.09802	8.46836
Cfb	10.8786	1.40576	0.727166	2.59598	0.502715	0.844044	0.722283	0.726891	0.826381	0.753796	1.18998	0.779456	0.723932	0.647251	0.87648	0.857712	0.734369	0.494553
Cfc1	0.0	0.0534966	0.0	0.148027	0.0308647	0.019779	0.0	0.0	0.0	0.0312702	0.0	0.0652213	0.0255439	0.02007	0.0	0.0246075	0.0979754	0.124258
Cfd	0.0320588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234931	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cfdp1	81.7687	77.2103	68.611	83.4786	107.257	82.4472	75.1942	82.3837	67.5364	85.5293	70.515	65.1657	73.0537	79.1319	79.0579	70.2338	73.1285	74.1641
Cfh	6.93533	5.75215	3.7998	5.10488	2.97024	4.02051	4.44266	3.61678	8.31271	9.28738	8.65631	9.27862	6.61362	5.63998	10.1431	3.79188	4.33313	4.90588
Cfhr1	2.87356	0.096887	0.0140982	0.576392	0.0	0.0107464	0.0	0.0118812	0.0	0.00849496	0.231526	0.0354364	0.0138787	0.0	0.187319	0.0267398	0.0319395	0.0
Cfhr2	9.05969	0.761077	0.192713	2.83884	0.119199	0.180193	0.182079	0.296666	0.599949	0.538799	1.26592	0.600646	0.617197	0.373639	0.778401	0.24855	0.287181	0.374064
Cfi	7.56918	0.395654	0.0806015	1.51081	0.0136963	0.0263309	0.023998	0.164964	0.0397314	0.0416287	0.504253	0.0578842	0.0793463	0.0356245	0.183588	0.0218393	0.0521722	0.011028
Cfl1	468.852	431.598	363.282	448.633	579.436	459.103	452.692	496.47	408.915	468.951	394.309	406.165	433.574	462.004	457.099	393.591	378.906	412.976
Cfl2	30.8264	31.2011	32.4868	37.6592	38.4742	36.0394	36.2619	35.4796	31.643	38.2693	36.734	30.7028	32.6541	36.6792	34.1444	33.0001	32.7245	30.3313
Cflar	4.99159	5.17928	5.40158	4.76626	4.05455	4.21532	4.62376	4.65313	5.42453	4.93656	4.75475	5.31584	5.56891	4.25803	5.1853	5.0494	4.93771	5.10721
Cfp	3.25952	6.24115	5.19416	2.26739	5.09035	4.66896	3.13189	2.42269	2.10414	2.76561	3.24443	3.51711	3.69828	2.50148	3.48685	4.21329	3.36739	3.34776
Cftr	0.247712	0.413311	0.35874	0.260831	0.221725	0.174258	0.322524	0.248975	0.262943	0.258545	0.319046	0.43612	0.339305	0.31556	0.454842	0.306854	0.3559	0.235793
Cga	0.0	0.0	0.179031	0.0	0.159716	0.0682337	0.0466411	0.113158	0.0	0.323629	0.280011	0.637503	17.8446	0.207713	0.0792914	0.0	0.0675993	0.0428668
Cggbp1	18.0839	17.3989	19.1159	18.7753	15.411	17.1713	18.132	18.2021	18.6513	18.2817	19.6233	18.0133	20.3226	20.3811	21.086	16.8918	19.6152	18.7978
Cgn	3.4283	4.30315	4.72408	3.67219	4.18451	5.32148	4.09448	3.04324	3.02033	3.22018	4.5885	3.34725	3.09849	4.36745	4.09159	4.48934	4.11028	3.42729
Cgnl1	3.02234	3.18849	2.47891	2.43762	2.10304	2.45134	2.28274	2.57596	3.53075	3.76035	3.36951	3.74448	3.49407	2.79352	3.85738	2.39394	2.55295	2.41144
Cgref1	20.1083	18.3771	19.6798	23.7981	29.259	24.518	24.3395	24.0629	18.2807	24.7406	19.5422	18.7814	22.1225	23.5451	24.0753	19.9789	22.3253	18.6491
Cgrrf1	19.7289	17.1088	14.6991	17.7219	19.3126	17.475	18.0021	16.1641	16.0601	20.5316	16.5737	15.1451	19.8619	17.3638	17.584	16.3007	16.7567	15.2391
Ch25h	0.160489	0.180868	0.150391	0.178739	0.201249	0.128966	0.176309	0.0950563	0.086489	0.249203	0.205815	0.157506	0.0555186	0.159945	0.233125	0.196106	0.0993743	0.126033
Chac1	4.90044	3.86074	3.67684	4.80125	5.04928	4.97989	4.81821	5.05358	3.81159	3.97459	4.54132	3.90036	3.91474	5.15081	4.41706	4.30998	4.39732	4.06559
Chac2	8.50137	7.66296	8.07136	8.89785	8.40639	7.29002	9.0239	10.7747	7.47103	9.40555	7.91786	7.74458	8.73617	7.88144	8.80993	7.42337	7.77295	7.94537
Chad	0.0634793	0.24528	0.163584	0.113116	0.176892	0.170036	0.0774852	0.13786	0.205257	0.161294	0.174444	0.161978	0.0439192	0.126528	0.302973	0.155134	0.0449212	0.185159
Chadl	6.1232	6.30923	5.5176	5.66507	6.47573	6.59914	6.25681	6.18186	6.36738	6.35612	4.81741	4.41521	5.01594	4.9849	5.57049	4.64923	4.9224	5.45154
Chaf1a	1.52881	1.47443	1.1281	1.69114	1.62176	1.6987	1.33423	1.56895	1.07464	1.38451	1.49919	1.2699	0.96746	0.915379	1.15251	1.16827	1.24911	1.24615
Chaf1b	0.174767	0.138521	0.0755867	0.239557	0.209788	0.144041	0.131278	0.116784	0.115918	0.0834994	0.11822	0.12666	0.0744096	0.0974402	0.133907	0.0836289	0.066594	0.132721
Champ1	9.7573	10.8665	10.113	11.8717	11.647	11.5845	11.637	11.43	10.2248	10.6146	11.4484	10.2112	10.5215	12.9801	11.5544	10.3336	11.2384	10.976
Chat	3.08051	2.58462	2.96916	4.33652	4.73845	3.94184	2.22603	2.11996	2.54234	5.26786	3.54095	10.0268	3.89723	5.5883	6.64813	6.4841	0.784774	1.57194
Chchd1	62.0152	51.9413	46.9161	53.3373	64.9959	54.0271	65.3425	51.1451	55.1213	61.7679	47.1968	43.577	51.9725	41.8311	47.7068	47.6249	47.9862	48.312
Chchd10	169.405	152.324	120.887	146.31	205.003	153.393	143.272	150.913	138.841	167.494	124.688	135.079	151.515	132.336	148.276	123.176	128.171	116.477
Chchd2	274.059	237.861	197.748	231.696	286.009	232.813	253.445	214.062	233.133	259.772	190.748	177.479	242.508	195.73	225.307	202.195	205.835	206.584
Chchd3	38.4467	34.308	28.2635	30.7809	38.1113	29.2832	29.7456	27.6235	30.3465	33.3939	26.3747	29.1554	32.648	30.6109	32.3795	31.9342	28.9844	29.3742
Chchd4	36.752	32.4934	31.3069	35.9799	42.6434	34.8864	36.5805	33.0977	31.1407	35.7781	31.7834	29.4461	34.516	36.4909	37.8201	27.7221	31.5225	32.5673
Chchd5	8.09893	7.06675	6.50796	6.74853	8.4895	7.02894	7.3145	7.29065	6.82955	8.56549	6.21175	6.19397	6.69695	7.10196	7.19274	5.44458	6.04303	5.81872
Chchd6	45.744	40.8716	37.8552	45.6621	54.7118	42.7009	45.4742	44.3452	39.2023	47.0843	36.2831	33.0105	40.8908	43.3606	41.9745	37.1461	39.7351	40.2751
Chchd7	21.9709	22.6921	19.5707	22.8134	27.9175	23.8917	22.7288	21.2731	20.4193	25.609	19.0221	20.7384	23.2793	20.5069	20.8775	18.5936	18.5171	19.4365
Chd1	2.1185	2.75341	2.86102	2.70966	2.00418	2.76154	2.7728	2.73213	2.70228	2.22318	3.1745	3.00278	2.9068	3.01293	2.90367	2.61303	2.97732	2.86797
Chd1l	3.06307	3.48383	2.97065	3.26465	3.51518	3.29954	3.57004	2.92617	3.00856	3.26381	3.09545	2.84451	3.20544	3.01388	3.27381	3.16111	2.95421	3.39939
Chd2	7.55001	7.49733	8.25979	8.18057	6.70228	7.96692	7.2637	7.33513	7.26428	5.99349	8.44073	7.89758	7.57952	8.95444	7.50285	7.88778	8.46918	7.71841
Chd3	105.557	96.8887	95.869	97.6009	63.669	78.9934	90.5726	97.1255	108.297	97.8138	86.5474	88.6529	99.341	93.9804	92.8928	102.698	100.649	102.185
Chd3os	97.9953	79.2161	90.3252	110.754	112.027	99.4454	108.69	99.3782	97.4733	106.24	100.794	83.2407	95.4344	106.673	97.488	93.3625	96.3417	88.4212
Chd4	24.3366	26.3112	27.6264	27.1687	26.6343	29.4018	24.6022	26.5807	26.1034	23.6388	28.1387	29.4079	24.5245	27.9193	26.2305	24.9467	27.0971	26.5748
